state,Year,Coal,Geothermal,Hydroelectric,NaturalGas,Nuclear,Other,OtherBiomass,OtherGases,Petroleum,PumpedStorage,Solar,Total,Wind,Wood,Price_Residential,lat,lng
MN,1995,56127878,0,2196250,2060814,26486938,0,1427550,0,989652,0,0,90341768,113994,938692,7.17,46.3158148,-94.1996628
MN,1996,56845208,0,2374228,1573340,24190244,0,1395370,0,1303488,0,0,88656878,99876,875124,7.13,46.3158148,-94.1996628
MN,1997,57203410,0,2069394,1545528,21638344,0,1463102,0,1674774,0,0,86480590,107908,778130,7.23,46.3158148,-94.1996628
MN,1998,63613754,0,1909286,3192064,23288212,0,1540220,0,1334542,0,0,96035810,293704,864028,7.33,46.3158148,-94.1996628
MN,1999,60376250,0,2357866,2854544,26631124,0,1461242,0,1400294,0,0,97038758,971384,986054,7.41,46.3158148,-94.1996628
MN,2000,67496176,0,1862766,2530042,25919952,0,1594444,0,949554,0,0,102846678,1449048,1044696,7.52,46.3158148,-94.1996628
MN,2001,63638326,0,1663236,2399154,23578054,563344,1010768,0,1250112,0,0,97046452,1794036,1149422,7.61,46.3158148,-94.1996628
MN,2002,67840418,0,1618168,3183906,27369648,664836,1006912,0,1305580,0,0,105555930,1811678,754784,7.49,46.3158148,-94.1996628
MN,2003,71311058,0,1629146,3688872,26827656,657870,972632,0,1746128,0,0,110101990,1955520,1313110,7.65,46.3158148,-94.1996628
MN,2004,68000416,0,1476622,2915168,26591004,584042,664556,0,1566900,0,0,104728254,1624742,1304802,7.92,46.3158148,-94.1996628
MN,2005,65899690,0,1549458,5414534,25670438,647036,826562,0,1552618,0,0,106037990,3164954,1312700,8.28,46.3158148,-94.1996628
MN,2006,66140902,0,1143460,5121594,26366836,596640,828532,0,988376,0,0,106475578,4109894,1179340,8.7,46.3158148,-94.1996628
MN,2007,64380746,0,1307644,7684954,26206000,649790,1132742,51688,809198,0,0,108955292,5277624,1454910,9.18,46.3158148,-94.1996628
MN,2008,63510506,0,1454122,5731692,25993676,618684,1542084,53040,463234,0,0,109526720,8709240,1450440,9.74,46.3158148,-94.1996628
MN,2009,58654452,0,1618176,5692966,24786850,579198,1774608,48224,130518,0,0,104983698,10106044,1592662,10.04,46.3158148,-94.1996628
MN,2010,56165100,0,1680820,8681694,26956092,515372,1830704,0,62112,0,0,107340454,9583446,1865116,10.59,46.3158148,-94.1996628
MN,2011,56517252,0,1492296,6701546,23917050,723942,1864410,0,75814,0,0,106240122,13451390,1496422,10.96,46.3158148,-94.1996628
MN,2012,45445548,0,1122044,14176410,23887580,788738,1998434,0,59186,0,0,105508866,16352434,1678492,11.35,46.3158148,-94.1996628
MN,2013,47035596,0,1022224,12602106,21415434,721706,1148492,0,54334,0,5412,102593976,16517502,2071170,11.81,46.3158148,-94.1996628
MN,2014,55913358,0,1096976,7739266,25414332,793974,1228482,0,125072,0,5306,113996660,19382038,2297854,12.01,46.3158148,-94.1996628
MN,2015,49394196,0,1698108,14778876,24077212,779952,1257652,0,55878,0,5578,113959536,19557690,2354392,12.12,46.3158148,-94.1996628
MN,2016,46412578,0,2417004,17856152,27721632,814860,1348642,0,64054,0,20214,118957506,19866974,2435394,12.67,46.3158148,-94.1996628
MN,2017,45563796,0,2515404,13415184,27808702,791532,1273786,0,70304,0,1192248,117497682,22274544,2592182,13.04,46.3158148,-94.1996628
MO,1990,97593586,0,4384230,624218,15996078,0,0,0,180066,-72518,0,118705660,0,0,7.36,38.35075,-92.4567826
MO,1991,96423384,0,2238778,2186002,19958742,0,0,0,238290,-95744,0,120949452,0,0,7.39,38.35075,-92.4567826
MO,1992,94198470,0,2962530,475558,16167950,0,170,0,162156,-63488,0,113903346,0,0,7.44,38.35075,-92.4567826
MO,1993,81967920,0,6368966,879948,16762666,0,4496,0,1270556,-148614,0,107105938,0,0,7.26,38.35075,-92.4567826
MO,1994,97771238,0,3832586,778604,20012982,0,13830,0,1490430,-144314,0,123755356,0,0,7.29,38.35075,-92.4567826
MO,1995,107720840,0,3837014,2086880,16483666,0,50956,0,1392522,-129962,0,131441916,0,0,7.25,38.35075,-92.4567826
MO,1996,114836504,0,2627476,856330,17780754,0,71628,0,222414,-150050,0,136245056,0,0,7.08,38.35075,-92.4567826
MO,1997,240601120,0,6373236,2393640,35818416,0,212176,0,558088,-459936,0,285496740,0,0,7.09,38.35075,-92.4567826
MO,1998,250904704,0,9386340,5059240,34067092,0,355536,0,1287284,-310812,0,300749384,0,0,7.08,38.35075,-92.4567826
MO,1999,246029192,0,7412260,6507232,34346584,0,245868,0,1172688,-450984,0,295262840,0,0,7.12,38.35075,-92.4567826
MO,2000,125807114,0,1199840,5910282,19983690,0,165706,0,505436,-384190,0,153187878,0,0,7.04,38.35075,-92.4567826
MO,2001,131497366,0,2208270,7747124,16768480,107260,17596,0,1275370,-531720,0,159089746,0,0,7,38.35075,-92.4567826
MO,2002,134869934,0,2713856,7087876,16779258,115284,17120,0,1058790,-318008,0,162324396,0,286,7.06,38.35075,-92.4567826
MO,2003,148423568,0,1304954,5248700,19399178,247672,16594,3304,313828,-507982,0,174450174,0,358,6.96,38.35075,-92.4567826
MO,2004,150047110,0,2959828,5729702,15661386,220754,18884,4800,392322,230650,0,175265820,0,384,6.97,38.35075,-92.4567826
MO,2005,154873118,0,2318652,7731892,16061154,139474,17196,4766,338346,171864,0,181656460,0,0,7.08,38.35075,-92.4567826
MO,2006,154899208,0,398428,7458854,20233320,107600,47750,10182,122048,95104,0,183372686,0,192,7.44,38.35075,-92.4567826
MO,2007,150168308,0,2408652,9958758,18743910,73370,58378,6800,120802,766946,0,182306162,0,240,7.69,38.35075,-92.4567826
MO,2008,147063320,0,4093546,10392274,18757258,48416,82200,5174,114842,1090710,0,182057590,406626,3226,8,38.35075,-92.4567826
MO,2009,143222480,0,3633386,6832462,20494232,54846,146676,13064,175038,1133426,0,176708544,998754,4180,8.54,38.35075,-92.4567826
MO,2010,150094458,0,3078694,9379734,17992066,64694,123976,13980,251788,1775372,0,184625978,1850980,238,9.08,38.35075,-92.4567826
MO,2011,156631700,0,2370288,9096460,18742646,42774,124294,0,159608,228508,0,189752794,2356424,92,9.75,38.35075,-92.4567826
MO,2012,145550016,0,1428538,12334328,21436658,39528,107602,0,155526,66888,0,183608642,2489556,0,10.17,38.35075,-92.4567826
MO,2013,152209636,0,2272854,8799256,16734206,32380,132672,0,130950,592150,0,183253186,2333724,15358,10.6,38.35075,-92.4567826
MO,2014,144818424,0,1394672,8088588,18552712,52630,166452,0,213310,37706,17414,175668936,2262210,64818,10.64,38.35075,-92.4567826
MO,2015,130651042,0,3190040,9192826,20880164,115128,199682,0,197684,695498,33796,167280134,2066152,58122,11.21,38.35075,-92.4567826
MO,2016,120643780,0,2536946,12063136,18860358,17958,182952,0,156032,358402,65368,157223026,2243766,94326,11.21,38.35075,-92.4567826
MO,2017,135037886,0,2363160,10411734,16608254,7294,175670,0,121438,199448,112376,169214624,4064636,112728,11.63,38.35075,-92.4567826
MS,1990,19053054,0,0,11839328,14844262,0,0,0,1477942,0,0,50402834,0,3188248,6.89,32.6864714,-89.6561377
MS,1991,17580530,0,0,11437872,18265866,0,0,0,792376,0,0,51753232,0,3676588,6.88,32.6864714,-89.6561377
MS,1992,15672180,0,0,9470364,16347526,0,0,0,827806,0,0,46269926,0,3952050,7.01,32.6864714,-89.6561377
MS,1993,17760428,0,0,7209294,15807094,0,0,0,7201080,0,0,51883052,0,3905156,7.12,32.6864714,-89.6561377
MS,1994,17893948,0,0,14446768,19229398,0,0,0,2248310,0,0,57340996,0,3522572,7.06,32.6864714,-89.6561377
MS,1995,18649904,0,0,19442340,16026642,0,1694,0,75560,0,0,57961722,0,3765582,6.99,32.6864714,-89.6561377
MS,1996,24117790,0,0,14350410,18449186,0,3838,0,2389858,0,0,62554564,0,3243482,7.04,32.6864714,-89.6561377
MS,1997,25093068,0,0,12108254,21625124,0,1964,0,5288440,0,0,67357904,0,3241054,7.02,32.6864714,-89.6561377
MS,1998,23559086,0,0,13153944,18381056,0,1370,0,10850444,0,0,68818112,0,2872212,7.03,32.6864714,-89.6561377
MS,1999,26084586,0,0,17584886,16856432,0,0,0,6290106,0,0,69689944,0,2873934,6.75,32.6864714,-89.6561377
MS,2000,27754130,0,0,16762218,21389110,0,436,0,5963060,0,0,75229126,0,3360172,6.93,32.6864714,-89.6561377
MS,2001,38392130,0,0,35501104,19847764,292,2,0,10287380,0,0,106892904,0,2864232,7.37,32.6864714,-89.6561377
MS,2002,29706286,0,0,33942794,20118918,0,4,75832,60604,0,0,85777624,0,1873186,7.28,32.6864714,-89.6561377
MS,2003,34165208,0,0,18954466,21804912,312,14158,63598,3263710,0,0,80296556,0,2030192,7.6,32.6864714,-89.6561377
MS,2004,34955376,0,0,23237134,20465532,3082,6178,81496,5553714,0,0,87325226,0,3022714,8.21,32.6864714,-89.6561377
MS,2005,33271768,0,0,30720132,20155692,13894,10688,40332,2889696,0,0,90134906,0,3032706,8.71,32.6864714,-89.6561377
MS,2006,36210666,0,0,31411698,20837172,31132,12960,87446,797418,0,0,92457694,0,3069204,9.66,32.6864714,-89.6561377
MS,2007,34814650,0,0,42670346,18717568,14688,10034,84650,798740,0,0,100087372,0,2976696,9.36,32.6864714,-89.6561377
MS,2008,33366804,0,0,41214854,18793580,20080,10102,80890,152562,0,0,96411422,0,2772550,10.39,32.6864714,-89.6561377
MS,2009,25915324,0,0,46534598,21997030,24786,13920,49470,33202,0,0,97402968,0,2834638,10.22,32.6864714,-89.6561377
MS,2010,27257994,0,0,59237844,19286482,17392,1982,3270,163000,0,0,108974520,0,3006558,9.87,32.6864714,-89.6561377
MS,2011,19446222,0,0,59931218,20673578,6034,6594,0,72682,0,0,103141886,0,3005558,10.17,32.6864714,-89.6561377
MS,2012,14423946,0,0,77099786,14592268,46,32882,0,34164,0,0,109168590,0,2985498,10.26,32.6864714,-89.6561377
MS,2013,17402590,0,0,63553778,21729018,10404,30346,0,27964,0,0,105620528,0,2866428,10.78,32.6864714,-89.6561377
MS,2014,21485132,0,0,65211898,20504366,8688,34690,0,28202,0,0,110254184,0,2981206,11.32,32.6864714,-89.6561377
MS,2015,12799210,0,0,90233886,23429176,12132,26908,0,28258,0,0,129515728,0,2986156,11.27,32.6864714,-89.6561377
MS,2016,10684052,0,0,100189478,11794544,10544,22838,0,35570,0,0,125762590,0,3025562,10.47,32.6864714,-89.6561377
MS,2017,9256460,0,0,92316946,14729296,3710,30450,0,22920,0,171846,119455274,0,2923646,11.08,32.6864714,-89.6561377
MT,1990,30239238,0,21433634,110510,0,0,0,0,57964,0,0,52059544,0,218198,5.45,47.0511771,-109.6348174
MT,1991,32865040,0,23940014,64688,0,0,0,0,39308,0,0,57106296,0,197246,5.76,47.0511771,-109.6348174
MT,1992,34907666,0,16541676,69138,0,0,0,0,33912,0,0,51799290,100,246798,5.84,47.0511771,-109.6348174
MT,1993,28165716,0,19228176,69840,0,0,0,0,44138,0,0,47745708,0,237838,5.77,47.0511771,-109.6348174
MT,1994,33618778,0,16299014,146452,0,0,0,0,40244,0,0,50305698,0,201210,5.96,47.0511771,-109.6348174
MT,1995,29868294,0,21491706,97476,0,0,0,17356,336108,0,0,51922628,0,111688,6.09,47.0511771,-109.6348174
MT,1996,24925012,0,27589862,110498,0,0,0,54132,889896,0,0,53674850,0,105450,6.22,47.0511771,-109.6348174
MT,1997,29232040,0,26812988,97220,0,0,0,61722,873264,0,0,57173892,0,96658,6.4,47.0511771,-109.6348174
MT,1998,67139144,0,44471760,223104,0,0,0,124544,1706924,0,0,113842072,0,176596,6.5,47.0511771,-109.6348174
MT,1999,67972620,0,55288248,146424,0,0,0,122424,1947836,0,0,125677336,0,199784,6.78,47.0511771,-109.6348174
MT,2000,81004195,0,48116285,133035,0,0,0,171555,2599455,0,0,132259140,0,234615,6.49,47.0511771,-109.6348174
MT,2001,85179415,0,33067370,100445,0,0,0,0,2488070,0,0,121162425,0,327125,6.88,47.0511771,-109.6348174
MT,2002,76689145,0,47834545,83390,0,0,0,95800,2348295,0,0,127368525,0,317350,7.23,47.0511771,-109.6348174
MT,2003,85243175,0,43508860,127340,0,0,0,97600,2010820,0,0,131343630,0,355840,7.56,47.0511771,-109.6348174
MT,2004,86901140,0,44280155,139765,0,0,0,114860,2195685,0,0,133943840,0,312230,7.86,47.0511771,-109.6348174
MT,2005,89116695,0,47936745,134690,0,0,0,73325,2074380,0,0,139693890,0,358060,8.1,47.0511771,-109.6348174
MT,2006,85425400,0,50650805,337900,0,0,0,56035,2095620,0,0,141217680,2179850,472075,8.28,47.0511771,-109.6348174
MT,2007,91783875,0,46821680,529870,0,0,0,95055,2393385,0,0,144657465,2478880,554725,8.77,47.0511771,-109.6348174
MT,2008,91657660,0,49997785,328295,0,556855,0,28860,2095750,0,0,148185685,2965690,554790,9.13,47.0511771,-109.6348174
MT,2009,78056395,0,47529700,388810,0,551540,0,7235,2452165,0,0,133563675,4104620,473210,8.94,47.0511771,-109.6348174
MT,2010,93003170,0,47073310,285560,0,1406070,0,9495,2042505,0,0,148955905,4651165,484620,9.16,47.0511771,-109.6348174
MT,2011,75278610,0,62979405,2090965,0,1664665,0,100,2303130,0,0,150642715,6325840,0,9.75,47.0511771,-109.6348174
MT,2012,69936960,0,56417325,2319990,0,1705950,0,70,2334865,0,0,139023910,6308755,0,10.08,47.0511771,-109.6348174
MT,2013,74401475,0,48191300,3071155,0,1662300,0,80,2311510,0,0,138436630,8773225,25585,10.33,47.0511771,-109.6348174
MT,2014,77897075,0,57413755,2577270,0,1324070,0,50,2141845,0,0,151288080,9868970,65045,10.18,47.0511771,-109.6348174
MT,2015,80066030,0,49438645,2996030,0,1513860,0,85275,2482130,0,0,146512005,9823630,106405,10.88,47.0511771,-109.6348174
MT,2016,71346110,0,50412645,2380305,0,1634340,0,42930,2299615,0,0,138917645,10700955,100750,10.94,47.0511771,-109.6348174
MT,2017,69320495,0,54732305,2082605,0,1659170,0,68700,2293265,0,68165,141104730,10774115,105910,10.95,47.0511771,-109.6348174
NC,1990,99643190,0,13638854,406930,51810638,406812,52540,0,656050,360092,0,169851534,0,2876428,7.84,35.53971,-79.1308636
NC,1991,101534376,0,11700240,771814,60624850,453852,88256,0,551570,432864,0,178750568,0,2592746,7.95,35.53971,-79.1308636
NC,1992,116548038,0,11536906,722616,45507626,450298,61012,0,670092,219770,0,179070510,0,3354152,8.11,35.53971,-79.1308636
NC,1993,127145308,0,9974140,789500,47517854,469964,85010,0,814510,492604,0,190628888,0,3339998,8.18,35.53971,-79.1308636
NC,1994,116248780,0,14384552,620484,64692014,521554,90050,0,904468,761638,0,201657324,0,3433784,8.17,35.53971,-79.1308636
NC,1995,122969996,0,11041620,1543376,71820390,518260,109558,0,959236,334634,0,212589312,0,3292242,8.12,35.53971,-79.1308636
NC,1996,138662696,0,11904354,940276,67436364,498820,111814,0,1095662,680812,0,224395482,0,3064684,8.05,35.53971,-79.1308636
NC,1997,148144082,0,11251768,1399872,64906148,472102,157142,0,993018,507610,0,230989378,0,3157636,8.03,35.53971,-79.1308636
NC,1998,145898926,0,11476414,2568714,77556422,498712,176844,0,1382628,131344,0,242757648,0,3067644,8.01,35.53971,-79.1308636
NC,1999,144511012,0,7368372,2333326,75047008,505568,185308,0,1324140,350794,0,234715230,0,3089702,7.99,35.53971,-79.1308636
NC,2000,151890926,0,6275632,2260506,78253762,452886,218752,0,1651662,216204,0,244548712,0,3328382,7.97,35.53971,-79.1308636
NC,2001,145915534,0,5191410,3068710,75550050,449946,217922,1982,1311488,0,0,234991700,0,3284658,8.12,35.53971,-79.1308636
NC,2002,150375482,0,6984096,7121742,79253698,392404,206902,1726,1184052,50350,0,248936060,0,3365608,8.19,35.53971,-79.1308636
NC,2003,149552462,0,14401886,3160732,81813800,478356,228106,34,1567390,238546,0,255164638,0,3723326,8.32,35.53971,-79.1308636
NC,2004,151092230,0,10870398,5117308,80181246,554806,224332,0,1221818,156502,0,252659914,0,3241272,8.45,35.53971,-79.1308636
NC,2005,156871400,0,10793004,6318754,79963478,605474,196884,0,1037738,293010,0,259497156,0,3417412,8.65,35.53971,-79.1308636
NC,2006,150974010,0,7678024,6391126,79926368,638470,183480,0,902276,262684,0,250429568,0,3473130,9.12,35.53971,-79.1308636
NC,2007,159966076,0,5968318,8913286,80089410,683704,173690,0,991378,273992,0,260230602,0,3170748,9.4,35.53971,-79.1308636
NC,2008,151629574,0,6067284,8354684,79552560,631284,240964,0,640442,-242128,3602,250478126,0,3599860,9.52,35.53971,-79.1308636
NC,2009,130165564,0,10342514,9703770,81695422,440856,262982,0,593718,86154,9126,236814806,0,3514700,9.99,35.53971,-79.1308636
NC,2010,143902428,0,9513098,16894474,81479058,814880,390620,0,586746,0,22680,257356966,0,3752984,10.12,35.53971,-79.1308636
NC,2011,119516714,0,7786792,22310422,81053668,985874,750426,0,435272,0,34760,236779710,0,3905782,10.26,35.53971,-79.1308636
NC,2012,101864360,0,7455876,38604016,78771184,903730,604684,0,356522,0,278982,233363526,0,4524174,10.91,35.53971,-79.1308636
NC,2013,94144420,0,13801066,55965018,80483474,1133768,820588,0,435142,0,689326,251872586,0,4399786,10.97,35.53971,-79.1308636
NC,2014,98476394,0,9512166,57475216,81934040,1262306,1039862,0,919374,156018,1458260,256287176,0,4053540,11.1,35.53971,-79.1308636
NC,2015,79844336,0,9484008,73089192,84193522,1370566,1088048,0,869174,188,2747158,256776890,0,4090696,11.28,35.53971,-79.1308636
NC,2016,74871560,0,8834372,78502204,85572174,1309076,1191730,0,502386,0,6842256,261558314,12466,3920090,11.03,35.53971,-79.1308636
NC,2017,68920334,0,7636034,77179588,84748528,1154760,1389658,0,502764,0,10228470,256936470,941486,4234848,10.94,35.53971,-79.1308636
ND,1990,50378006,0,3422296,103126,0,0,0,0,83094,0,0,53986522,0,0,6.26,47.442174,-100.4608258
ND,1991,51657494,0,3513368,1880,0,0,0,80262,105292,0,0,55358296,0,0,6.21,47.442174,-100.4608258
ND,1992,53921654,0,3397708,26822,0,0,0,77046,110564,0,0,57533794,0,0,6.33,47.442174,-100.4608258
ND,1993,54281426,0,2830220,14152,0,0,0,78786,122236,0,0,57326820,0,0,6.31,47.442174,-100.4608258
ND,1994,54362174,0,3712922,110,0,0,27166,87558,121720,0,0,58311650,0,0,6.37,47.442174,-100.4608258
ND,1995,52847742,0,4914802,-696,0,0,43918,87346,115382,0,0,58008494,0,0,6.23,47.442174,-100.4608258
ND,1996,55206792,0,6301746,702,0,0,15758,87940,204042,0,0,61816980,0,0,6.19,47.442174,-100.4608258
ND,1997,52779904,0,6639154,782,0,0,8278,88634,188454,0,0,59705206,0,0,6.27,47.442174,-100.4608258
ND,1998,56513720,0,4591896,1458,0,0,3048,104732,129048,0,0,61343902,0,0,6.49,47.442174,-100.4608258
ND,1999,57386068,0,5218318,3208,0,0,11128,106242,109842,0,0,62834806,0,0,6.5,47.442174,-100.4608258
ND,2000,58138406,0,4245122,4174,0,0,15950,96826,121914,0,0,62622392,0,0,6.44,47.442174,-100.4608258
ND,2001,57754350,0,2664152,5072,0,0,15330,129468,95772,0,0,60664144,0,0,6.47,47.442174,-100.4608258
ND,2002,59223048,0,3185232,16084,0,0,820,110288,77152,0,0,62612624,0,0,6.39,47.442174,-100.4608258
ND,2003,58854622,0,3447808,18892,0,0,1204,100192,103784,0,0,62644258,117756,0,6.49,47.442174,-100.4608258
ND,2004,56128448,0,3091728,18088,0,0,11206,116834,76862,0,0,59872212,429046,0,6.79,47.442174,-100.4608258
ND,2005,60517518,0,2683648,16024,0,0,19978,118844,68530,0,0,63865230,440690,0,6.99,47.442174,-100.4608258
ND,2006,57757982,0,3042068,14130,0,0,7088,117878,84158,0,0,61762274,738970,0,7.14,47.442174,-100.4608258
ND,2007,58327106,0,2610786,33148,0,1946,27014,105030,101636,0,0,62448210,1241544,0,7.3,47.442174,-100.4608258
ND,2008,59344460,0,2505580,-102,0,108266,25854,0,98184,0,0,65469158,3386916,0,7.52,47.442174,-100.4608258
ND,2009,59213932,0,2950502,33212,0,0,23144,87052,90032,0,0,68392934,5995060,0,7.58,47.442174,-100.4608258
ND,2010,56924080,0,4084236,32706,0,74494,24774,71072,76440,0,0,69479084,8191282,0,8.13,47.442174,-100.4608258
ND,2011,54217852,0,5160084,39804,0,88598,19724,78320,84238,0,0,70159800,10471180,0,8.58,47.442174,-100.4608258
ND,2012,56428728,0,4954460,43394,0,127542,11086,69780,66308,0,0,72250318,10549018,0,9.06,47.442174,-100.4608258
ND,2013,54955644,0,3704842,108390,0,76106,10962,83218,66268,0,0,70043346,11037916,0,9.12,47.442174,-100.4608258
ND,2014,54788136,0,5062720,468630,0,62880,5304,80286,52234,0,0,72925016,12404824,0,9.15,47.442174,-100.4608258
ND,2015,55468826,0,4188336,1422088,0,84336,7188,78126,52918,0,0,74313224,13011408,0,9.62,47.442174,-100.4608258
ND,2016,53160700,0,3824010,2142214,0,90214,11212,80492,60218,0,0,75712904,16343844,0,10.16,47.442174,-100.4608258
ND,2017,53512930,0,5164214,1352062,0,102606,3992,84424,71454,0,0,83010148,22718466,0,10.29,47.442174,-100.4608258
NE,1990,25322300,0,2280186,616130,15022596,0,0,0,25962,0,0,43267174,0,0,6.23,41.5433014,-99.8118616
NE,1991,27182456,0,2089342,606654,16095324,0,0,0,26918,0,0,46000694,0,0,6.09,41.5433014,-99.8118616
NE,1992,24880350,0,2150892,290984,17496936,0,12870,0,18964,0,0,44850996,0,0,6.27,41.5433014,-99.8118616
NE,1993,29552422,0,2003326,306130,13610266,0,11500,0,38070,0,0,45521714,0,0,6.25,41.5433014,-99.8118616
NE,1994,28078934,0,2623766,517836,12690660,0,18664,0,36402,0,0,43966262,0,0,6.31,41.5433014,-99.8118616
NE,1995,32208838,0,2852116,490856,14970896,0,32536,0,53358,0,0,50608600,0,0,6.37,41.5433014,-99.8118616
NE,1996,32134004,0,3203838,387734,18913628,0,23068,0,39946,0,0,54702218,0,0,6.29,41.5433014,-99.8118616
NE,1997,34497274,0,3344838,422602,18537714,0,33988,0,62118,0,0,56898534,0,0,6.38,41.5433014,-99.8118616
NE,1998,36760942,0,3365668,828966,16517606,0,35186,0,85214,0,0,57593582,0,0,6.46,41.5433014,-99.8118616
NE,1999,35674352,0,3438060,725256,20182184,0,32404,0,59246,0,0,60111502,0,0,6.52,41.5433014,-99.8118616
NE,2000,36915866,0,3001448,902708,17257358,0,33028,0,109318,0,0,58219726,0,0,6.53,41.5433014,-99.8118616
NE,2001,40477412,0,2248244,697462,17452226,116,33326,0,56378,0,0,60970424,5260,0,6.5,41.5433014,-99.8118616
NE,2002,39887814,0,2194972,826276,20244484,0,25986,202,41098,0,0,63236988,16156,0,6.73,41.5433014,-99.8118616
NE,2003,41908346,0,1960220,762156,15993804,0,112884,412,97704,0,0,60911968,76442,0,6.87,41.5433014,-99.8118616
NE,2004,40914170,0,1826042,594780,20482508,0,79036,284,43736,0,0,64017418,76862,0,6.96,41.5433014,-99.8118616
NE,2005,41636342,0,1742946,1605966,17603682,0,85292,12,62010,0,0,62929468,193216,0,7.14,41.5433014,-99.8118616
NE,2006,41365096,0,1786772,1517602,18005312,0,104028,0,38634,0,0,63339938,522494,0,7.41,41.5433014,-99.8118616
NE,2007,39259822,0,694888,2220040,22083064,0,122518,0,71534,0,0,64885398,433530,0,7.59,41.5433014,-99.8118616
NE,2008,42959546,0,692912,1516974,18958078,0,121858,0,69310,0,0,64747044,428368,0,7.87,41.5433014,-99.8118616
NE,2009,46699560,0,867380,623162,18870284,0,132390,0,45738,0,0,68003784,765268,0,8.52,41.5433014,-99.8118616
NE,2010,46725552,0,2627712,750070,22108674,0,143016,0,61698,0,0,73260012,843290,0,8.94,41.5433014,-99.8118616
NE,2011,51930486,0,3234456,851790,13866348,0,130840,0,74414,0,0,72190102,2101770,0,9.32,41.5433014,-99.8118616
NE,2012,50038432,0,2514108,1540200,11603156,0,126264,0,45166,0,0,68434584,2567258,0,10.04,41.5433014,-99.8118616
NE,2013,53534202,0,2247830,873290,13730734,0,134558,0,85122,0,0,74209256,3603520,0,10.31,41.5433014,-99.8118616
NE,2014,49844350,0,2315562,811424,20203676,0,128370,0,85320,0,0,78862582,5473878,0,10.4,41.5433014,-99.8118616
NE,2015,48370842,0,3369960,861462,20649456,0,141906,0,12230,0,0,79766782,6360926,0,10.6,41.5433014,-99.8118616
NE,2016,43795430,0,1712816,1075820,18701182,0,195634,0,-35880,0,7962,73049738,7596774,0,10.84,41.5433014,-99.8118616
NE,2017,42347126,0,2978116,1258690,13825474,0,194574,0,11282,0,30666,70814094,10168168,0,10.97,41.5433014,-99.8118616
NH,1990,5918406,0,3762174,0,8161382,0,295048,0,4692986,0,0,24810392,0,1980396,10.34,43.6726907,-71.5843145
NH,1991,6336108,0,3170572,-2,13575702,0,282864,0,3184350,0,0,28442682,0,1893088,10.38,43.6726907,-71.5843145
NH,1992,6374174,0,2787262,114002,15737306,0,328198,0,2826548,0,0,30234506,0,2067016,11.36,43.6726907,-71.5843145
NH,1993,6526482,0,2821218,23006,18093610,0,335742,0,2609146,0,0,32485520,0,2076316,12.31,43.6726907,-71.5843145
NH,1994,6363308,0,2922654,229174,12407494,0,307688,0,2841156,0,0,26924998,0,1853524,12.91,43.6726907,-71.5843145
NH,1995,6734976,0,2739780,402608,16758752,0,350616,0,2129512,0,0,30868758,0,1752514,13.5,43.6726907,-71.5843145
NH,1996,6619390,0,3838410,4198,19689488,0,362794,0,1791488,0,0,34127298,0,1821530,13.44,43.6726907,-71.5843145
NH,1997,16308900,0,6486364,187576,31917792,0,771216,0,4279288,0,0,63520892,0,3569756,13.67,43.6726907,-71.5843145
NH,1998,14052260,0,6386992,93236,33548092,0,935220,0,5815416,0,0,64355412,0,3524196,13.92,43.6726907,-71.5843145
NH,1999,13313052,0,5645128,297820,34704948,0,963068,0,6288052,0,0,64756988,0,3544920,13.64,43.6726907,-71.5843145
NH,2000,19827380,0,7136070,694715,39609400,0,1221350,0,2356640,0,0,75157495,0,4311940,13.15,43.6726907,-71.5843145
NH,2001,18531995,0,4952895,592630,43463715,295395,834270,0,2408385,0,0,75373120,0,4293835,12.49,43.6726907,-71.5843145
NH,2002,18611930,0,5704700,1101845,46473085,300515,825935,0,3248545,0,0,79765390,0,3498835,11.89,43.6726907,-71.5843145
NH,2003,19616515,0,6656345,20827325,46381440,301800,792600,0,10222635,0,0,107985535,0,3186880,11.98,43.6726907,-71.5843145
NH,2004,20380375,0,6578780,26998825,50887865,314575,775930,0,9802260,0,0,119378935,0,3640330,12.49,43.6726907,-71.5843145
NH,2005,20364935,0,8994515,33923675,47279425,292310,780830,0,6785720,0,0,122350065,0,3928655,13.51,43.6726907,-71.5843145
NH,2006,19427165,0,7644550,30033030,46989280,296585,781995,0,2195965,0,0,110318475,0,2949905,14.68,43.6726907,-71.5843145
NH,2007,19637075,0,6326145,28770075,53819420,292805,764080,0,1923975,0,0,116385855,0,4852280,14.88,43.6726907,-71.5843145
NH,2008,17253850,0,8166120,35366755,46751570,290340,775125,0,681405,0,0,114384960,51595,5048200,15.68,43.6726907,-71.5843145
NH,2009,14428340,0,8402460,26711785,44083365,289575,756390,0,915405,0,0,100820610,312385,4920905,16.39,43.6726907,-71.5843145
NH,2010,15413215,0,7387915,26824180,54550275,284480,633860,0,358405,0,0,110979560,378440,5148790,16.32,43.6726907,-71.5843145
NH,2011,11041015,0,8024055,33287845,41814035,319110,540295,0,387530,0,0,100329705,330460,4585360,16.52,43.6726907,-71.5843145
NH,2012,6338585,0,6236350,35248520,40945905,327560,686460,0,108250,0,0,96111595,1043495,5176475,16.07,43.6726907,-71.5843145
NH,2013,7317655,0,7135990,20500860,54633625,304895,686430,0,522560,0,0,98892600,1945920,5844660,16.33,43.6726907,-71.5843145
